,URL
0,http://dx.doi.org/10.1021/ar400290f
1,http://dx.doi.org/10.1021/am100654p
2,http://dx.doi.org/10.1021/am3002764
3,http://dx.doi.org/10.1021/am401444w
4,http://dx.doi.org/10.1021/am405035z
5,http://dx.doi.org/10.1021/am405410e
6,http://dx.doi.org/10.1021/am503477z
7,http://dx.doi.org/10.1021/acsami.5b00514
8,http://dx.doi.org/10.1021/am509050a
9,http://dx.doi.org/10.1021/acsami.5b01460
10,http://dx.doi.org/10.1021/acsami.5b01960
11,http://dx.doi.org/10.1021/acsami.5b01617
12,http://dx.doi.org/10.1021/acsami.5b02504
13,http://dx.doi.org/10.1021/acsami.5b05860
14,http://dx.doi.org/10.1021/acsami.5b04910
15,http://dx.doi.org/10.1021/acsami.5b06492
16,http://dx.doi.org/10.1021/acsami.5b07596
17,http://dx.doi.org/10.1021/nn900986r
18,http://dx.doi.org/10.1021/nn100490g
19,http://dx.doi.org/10.1021/nn2017183
20,http://dx.doi.org/10.1021/nn305971v
21,http://dx.doi.org/10.1021/nn404692s
22,http://dx.doi.org/10.1021/nn507250r
23,http://dx.doi.org/10.1021/sc400020c
24,http://dx.doi.org/10.1107/S0108768108030152
25,http://dx.doi.org/10.1016/j.actamat.2005.12.032
26,http://dx.doi.org/10.1016/j.actamat.2007.03.019
27,http://dx.doi.org/10.1016/j.actamat.2007.05.020
28,http://dx.doi.org/10.1016/j.actamat.2008.09.003
29,http://dx.doi.org/10.1016/j.actamat.2008.10.005
30,http://dx.doi.org/10.1016/j.actamat.2008.12.039
31,http://dx.doi.org/10.1016/j.actamat.2009.02.026
32,http://dx.doi.org/10.1016/j.actamat.2009.03.018
33,http://dx.doi.org/10.1016/j.actamat.2009.07.005
34,http://dx.doi.org/10.1016/j.actamat.2009.07.062
35,http://dx.doi.org/10.1016/j.actamat.2010.04.007
36,http://dx.doi.org/10.1016/j.actamat.2010.04.028
37,http://dx.doi.org/10.1016/j.actamat.2010.05.005
38,http://dx.doi.org/10.1016/j.actamat.2010.09.054
39,http://dx.doi.org/10.1016/j.actamat.2010.10.046
40,http://dx.doi.org/10.1016/j.actamat.2011.01.064
41,http://dx.doi.org/10.1016/j.actamat.2011.04.023
42,http://dx.doi.org/10.1016/j.actamat.2011.04.040
43,http://dx.doi.org/10.1016/j.actamat.2011.05.003
44,http://dx.doi.org/10.1016/j.actamat.2011.11.056
45,http://dx.doi.org/10.1016/j.actamat.2011.12.022
46,http://dx.doi.org/10.1016/j.actamat.2011.12.028
47,http://dx.doi.org/10.1016/j.actamat.2012.02.034
48,http://dx.doi.org/10.1016/j.actamat.2012.05.008
49,http://dx.doi.org/10.1016/j.actamat.2012.05.007
