,DOI
0,10.1021/ar400290f
1,10.1021/am100654p
2,10.1021/am3002764
3,10.1021/am401444w
4,10.1021/am405035z
5,10.1021/am405410e
6,10.1021/am503477z
7,10.1021/acsami.5b00514
8,10.1021/am509050a
9,10.1021/acsami.5b01460
10,10.1021/acsami.5b01960
11,10.1021/acsami.5b01617
12,10.1021/acsami.5b02504
13,10.1021/acsami.5b05860
14,10.1021/acsami.5b04910
15,10.1021/acsami.5b06492
16,10.1021/acsami.5b07596
17,10.1021/nn900986r
18,10.1021/nn100490g
19,10.1021/nn2017183
20,10.1021/nn305971v
21,10.1021/nn404692s
22,10.1021/nn507250r
23,10.1021/sc400020c
24,10.1107/s0108768108030152
25,10.1016/j.actamat.2005.12.032
26,10.1016/j.actamat.2007.03.019
27,10.1016/j.actamat.2007.05.020
28,10.1016/j.actamat.2008.09.003
29,10.1016/j.actamat.2008.10.005
30,10.1016/j.actamat.2008.12.039
31,10.1016/j.actamat.2009.02.026
32,10.1016/j.actamat.2009.03.018
33,10.1016/j.actamat.2009.07.005
34,10.1016/j.actamat.2009.07.062
35,10.1016/j.actamat.2010.04.007
36,10.1016/j.actamat.2010.04.028
37,10.1016/j.actamat.2010.05.005
38,10.1016/j.actamat.2010.09.054
39,10.1016/j.actamat.2010.10.046
40,10.1016/j.actamat.2011.01.064
41,10.1016/j.actamat.2011.04.023
42,10.1016/j.actamat.2011.04.040
43,10.1016/j.actamat.2011.05.003
44,10.1016/j.actamat.2011.11.056
45,10.1016/j.actamat.2011.12.022
46,10.1016/j.actamat.2011.12.028
47,10.1016/j.actamat.2012.02.034
48,10.1016/j.actamat.2012.05.008
49,10.1016/j.actamat.2012.05.007
50,10.1016/j.actamat.2012.09.035
51,10.1016/j.actamat.2012.09.037
52,10.1016/j.actamat.2012.11.027
53,10.1016/j.actamat.2013.02.021
54,10.1016/j.actamat.2013.04.003
55,10.1016/j.actamat.2013.07.032
56,10.1016/j.actamat.2013.07.052
57,10.1016/j.actamat.2013.09.006
58,10.1016/j.actamat.2013.10.062
59,10.1016/j.actamat.2014.03.070
60,10.1016/j.actamat.2014.04.008
61,10.1016/j.actamat.2014.04.007
62,10.1016/j.actamat.2014.04.036
63,10.1016/j.actamat.2014.05.019
64,10.1016/j.actamat.2014.04.060
65,10.1016/j.actamat.2014.05.041
66,10.1016/j.actamat.2014.06.032
67,10.1016/j.actamat.2014.10.062
68,10.1016/j.actamat.2014.11.042
69,10.1016/j.actamat.2015.01.018
70,10.1016/j.actamat.2014.12.042
71,10.1016/j.actamat.2015.04.023
72,10.1016/j.actamat.2015.05.010
73,10.1016/j.actamat.2015.04.059
74,10.1016/j.actamat.2015.07.025
75,10.1016/j.actamat.2015.07.027
76,10.1016/j.actamat.2015.08.022
77,10.1016/j.actamat.2015.08.040
78,10.1016/j.actamat.2015.08.062
79,10.1007/bf03159747
80,10.12693/aphyspola.124.728
81,10.12693/aphyspola.124.901
82,10.1002/aenm.201100149
83,10.1002/aenm.201100272
84,10.1002/aenm.201100613
85,10.1002/aenm.201100775
86,10.1002/aenm.201100756
87,10.1002/aenm.201200083
88,10.1002/aenm.201200650
89,10.1002/aenm.201200683
90,10.1002/aenm.201200970
91,10.1002/aenm.201200973
92,10.1002/aenm.201300336
93,10.1002/aenm.201300174
94,10.1002/aenm.201400486
95,10.1002/aenm.201400348
96,10.1002/aenm.201401391
97,10.1002/aenm.201500360
98,10.1002/aenm.201500411
99,10.1002/adem.200500043
100,10.1002/adem.201200233
101,10.1002/adem.201400183
102,10.1002/adfm.200400109
103,10.1002/adfm.200500043
104,10.1002/adfm.200800298
105,10.1002/adfm.200701369
106,10.1002/adfm.200900250
107,10.1002/adfm.200901261
108,10.1002/adfm.200901512
109,10.1002/adfm.200901817
110,10.1002/adfm.201000970
111,10.1002/adfm.201000878
112,10.1002/adfm.201103106
113,10.1002/adfm.201200818
114,10.1002/adfm.201201576
115,10.1002/adfm.201300146
116,10.1002/adfm.201300663
117,10.1002/adfm.201300722
118,10.1002/adfm.201400123
119,10.1002/adfm.201400474
120,10.1002/adfm.201401201
121,10.1002/adfm.201402663
122,10.1002/adfm.201404397
123,10.1002/adfm.201502782
124,10.1002/adma.200502770
125,10.1002/adma.200600495
126,10.1002/adma.200600527
127,10.1002/adma.200702003
128,10.1002/adma.200900312
129,10.1002/adma.200900409
130,10.1002/adma.200903812
131,10.1002/adma.201004739
132,10.1002/adma.201100449
133,10.1002/adma.201103153
134,10.1002/adma.201200732
135,10.1002/adma.201200872
136,10.1002/adma.201202860
137,10.1002/adma.201204010
138,10.1002/adma.201203764
139,10.1002/adma.201203915
140,10.1002/adma.201301675
141,10.1002/adma.201305320
142,10.1002/adma.201304866
143,10.1002/adma.201400058
144,10.1002/adma.201305371
145,10.4028/www.scientific.net/amr.667.165
146,10.1023/a:1008695513708
147,10.1016/j.apt.2010.08.006
148,10.1166/asl.2013.4677
149,10.1179/174367607x156322
150,10.1179/1743676112y.0000000039
151,10.1179/1743676113y.0000000083
152,10.1179/1743676114y.0000000224
153,10.1155/2015/283782
154,10.1080/00018736700101765
155,10.1002/adv.21439
156,10.1063/1.3660787
157,10.1063/1.3698169
158,10.1063/1.4794733
159,10.1063/1.4902159
160,10.1063/1.4921025
161,10.1063/1.4931161
162,10.1063/1.4935051
163,10.1063/1.4936636
164,10.1063/1.4938565
165,10.1119/1.1935837
166,10.1002/anie.201005023
167,10.1002/anie.201206065
168,10.1002/anie.201408431
169,10.1002/anie.201505517
170,10.1002/anie.201508492
171,10.1002/andp.201100165
172,10.3166/acsm.31.711-722
173,10.1146/annurev-chembioeng-061114-123348
174,10.1146/annurev-matsci-062910-100445
175,10.1063/1.4821626
176,10.1063/1.4833055
177,10.1063/1.4893236
178,10.1063/1.4896435
179,10.1063/1.4913919
180,10.1063/1.4913967
181,10.1016/0306-2619(81)90049-0
182,10.1016/0306-2619(86)90066-8
183,10.1016/j.apenergy.2008.02.011
184,10.1016/j.apenergy.2008.12.006
185,10.1016/j.apenergy.2011.07.041
186,10.1016/j.apenergy.2011.06.006
